"text","created_at","geo","lang","place","coordinates","user.favourites_count","user.statuses_count","user.description","user.location","user.id","user.created_at","user.verified","user.following","user.url","user.listed_count","user.followers_count","user.default_profile_image","user.utc_offset","user.friends_count","user.default_profile","user.name","user.lang","user.screen_name","user.geo_enabled","user.profile_background","user.profile_image_url_https","user.time_zone","id","favorite_count","retweeted","source","favorited","retweet_count","hashtags","urls","reply","mentions"
"#CrivéStudio ‘s #Brownskapto is a #design by #paolocriveller in teamwork with @ADI_Design_VTAA, exhibited at #TheItalianStoneTheatre in #Marmomac by #Veronafiere, made by #sorellecosi, sponsored by #Intermac and with #MarioBertaBattiloro ’s #gold. https://t.co/OgjGE9e4zS https://t.co/eGRriT8cqL","2020-03-09 17:06:51","","en","","",4,60,"CrivéStudio is now at your service.","Preganziol",1164567525356646400,"2019-08-22 16:00:54",False,False,"https://t.co/GVtaQvZdze",0,17,False,"",158,True,"CrivéStudio","","Crive_Studio",False,"F5F8FA","https://pbs.twimg.com/profile_images/1164568237201350656/HdgdmnUs_normal.jpg","",1237062305185226753,0,False,"Hootsuite Inc.",False,0," CrivéStudio Brownskapto design paolocriveller TheItalianStoneTheatre Marmomac Veronafiere sorellecosi Intermac MarioBertaBattiloro gold"," http://ow.ly/IhaA50yGivh",""," ADI_Design_VTAA"
"#quarrylife #follow #marble #naturalmarble #ciftyildizmarble #mimarlık #doğaltaş #mermer #turkeymarble #marbledesign #architect  #mimariyapı #marmomac #stone #tile #stayathome #evdekal #mimar #hotel #marblefair #instamarble #decoration #moderndesign #interordesign #designe #white https://t.co/XKcL9gtX1i","2020-08-18 12:28:53","","und","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1295699187196203008,2,False,"Twitter for Android",False,1," quarrylife follow marble naturalmarble ciftyildizmarble mimarlık doğaltaş mermer turkeymarble marbledesign architect mimariyapı marmomac stone tile stayathome evdekal mimar hotel marblefair instamarble decoration moderndesign interordesign designe white","","",""
"White marble 
Kemalpasha white marble 

#marble #marbletiles #marmo #marmi #mermer #beyazmermer #whitemarble 
#blackmarble #marbre #maroonmarinace #gulerstone #gulermarble #beigemarble #russia #libya #marmomac #slab… https://t.co/VQhiBEtCEA","2020-09-09 18:25:17","","ht","","",0,57,"Türk Doğaltaş Sektörünün Yenilikçi, Dinamik Tedarikçileri Arasında Yer Almaya başlıyoruz.","bursa",1000388150441758721,"2018-05-26 14:48:16",False,False,"https://t.co/svga6498yF",0,1,False,"",0,True,"GulerStone","","GulerStone",False,"F5F8FA","https://pbs.twimg.com/profile_images/1000388749006655488/ZjfT2u7J_normal.jpg","",1303761411462459392,0,False,"Instagram",False,0," marble marbletiles marmo marmi mermer beyazmermer whitemarble blackmarble marbre maroonmarinace gulerstone gulermarble beigemarble russia libya marmomac slab"," https://www.instagram.com/p/CE7P6AJpymx/?igshid=15crbpqaiy8hj","",""
"#quarrylife #travertine #marble #naturalmarble #travertino #mimarlık #doğaltaş #mermer #turkeymarble #marbledesign #architect #architecture #mimariyapı #marmomac #stone #tile #stayathome #evdekal #mimar #hotel #marblefair #instamarble #decoration #taş #interordesign #designe https://t.co/alajKnBNnp","2020-08-27 13:46:33","","und","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1298980224089182208,0,False,"Twitter for Android",False,0," quarrylife travertine marble naturalmarble travertino mimarlık doğaltaş mermer turkeymarble marbledesign architect architecture mimariyapı marmomac stone tile stayathome evdekal mimar hotel marblefair instamarble decoration taş interordesign designe","","",""
"Die Marmomac 2020 wird nur 5 statt 12 Hallen und einen neuen Zugang haben https://t.co/fZf0g3ezwm #marmomac #Naturstein #Messen https://t.co/SZltDI8yBn","2020-06-22 08:11:04","","de","","",49,677,"Stone-Ideas ist ein unabhängiges Online-Magazin für Architektur, Design und Kunst mit Naturstein. Täglich erscheinen Beiträge auf Deutsch und Englisch.","",483980174,"2012-02-05 16:10:16",False,False,"http://t.co/D7jP0xVCDh",5,309,False,"",295,True,"Stone-Ideas","","Stone_Ideas",False,"C0DEED","https://pbs.twimg.com/profile_images/2785133939/9ddfc7b90224baad160d801064fe39c9_normal.jpeg","",1274978194647658496,1,False,"Twitter Web App",False,0," marmomac Naturstein Messen"," https://www.stone-ideas.com/78827/marmomac-2020-nur-mit-5-statt-mit-12-hallen/","",""
"36 empresas del sector de la piedra tenían prevista su participación en Marmomac antes de la pandemia

https://t.co/nNanYddApP

#MARMOMAC https://t.co/lc494pHiWD","2020-07-17 06:35:31","","es","","",658,6501,"Periódico digital de la industria de la piedra natural.
Digital newspaper on natural stone industry","",749649811,"2012-08-10 16:33:00",False,False,"http://t.co/ytfJSlmOfO",39,3323,False,"",2216,False,"Focus Piedra","","Focuspiedra",False,"DBE9ED","https://pbs.twimg.com/profile_images/973229140303368192/5oiLUnBF_normal.jpg","",1284013847519649794,0,False,"Twitter Web App",False,0," MARMOMAC"," https://www.focuspiedra.com/36-empresas-del-sector-de-la-piedra-tenian-prevista-su-participacion-en-marmomac-antes-de-la-pandemia/","",""
"#buildex #batimat2019 #mosbuild2019 #Мосбилд2019 #batimatrussia2019 #mosaictile #stonetile #walltile #mosaici #cersaie2019 #cersaie #ceramicsofitaly #marmore #marmomac #cantonfair2019 #kbis2019 #мозаика #metal https://t.co/zKKRmYKWx9","2020-04-24 02:13:28","","und","","",223,146,"yzmosaic","China foshan",1251325118724227072,"2020-04-18 01:42:20",False,False,"https://t.co/BWwQzkAIHK",0,21,False,"",204,True,"yzmosaic","","yzmosaic",False,"F5F8FA","https://pbs.twimg.com/profile_images/1307589356174016512/DFvSo5tX_normal.jpg","",1253507318525894657,0,False,"Instagram",False,0," buildex batimat2019 mosbuild2019 Мосбилд2019 batimatrussia2019 mosaictile stonetile walltile mosaici cersaie2019 cersaie ceramicsofitaly marmore marmomac cantonfair2019 kbis2019 мозаика metal"," https://www.instagram.com/p/B_WK_UNnRa5/?igshid=1tza04cphub30","",""
"Greenonyx
#onyx #greenonyx #marble #naturalmarble #ciftyildizmarble #mimarlık #mermer #marbledesign #architect #architecture #mimariyapı #marmomac #stone #tile #stayathome #evdekal #mimar #hotel #marblefair #instamarble #moderndesign #interordesign #designe #instastone #coverings https://t.co/DT3p0id6Xy","2020-04-22 11:58:48","","en","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1252929848424701953,3,False,"Twitter for Android",False,1," onyx greenonyx marble naturalmarble ciftyildizmarble mimarlık mermer marbledesign architect architecture mimariyapı marmomac stone tile stayathome evdekal mimar hotel marblefair instamarble moderndesign interordesign designe instastone coverings","","",""
"@Marmomac #Re-Start Digital Edition: 3 days of networking &amp; events of #Marmomac Academy, during which visitors can explore the global marble market plans, getting in contact with international exhibitors. #MadeinItaly #technology #innovation @ITANewDelhi @ITAtradeagency https://t.co/6dfiTSEMPj","2020-09-21 09:29:41","","en","","",386,300,"Office of the Italian Trade Agency in New Delhi, acting as the coordinating office for India, Bangladesh, Sri Lanka, Nepal, Bhutan, Maldives. RT not endorsement","New Delhi",788593924168380416,"2016-10-19 04:13:37",False,False,"https://t.co/fzV0eJ1v4y",3,313,False,"",660,False,"ITA New Delhi","","ITANewDelhi",False,"000000","https://pbs.twimg.com/profile_images/789042910742269952/7LePjrm6_normal.jpg","",1307975278027616259,1,False,"Twitter Web App",False,0," Re Marmomac MadeinItaly technology innovation","",""," MarmoMac ITANewDelhi ITAtradeagency"
"#buildex #batimat2019 #mosbuild2019 #Мосбилд2019 #batimatrussia2019 #mosaictile #stonetile #walltile #mosaici #cersaie2019 #cersaie #ceramicsofitaly #marmore #marmomac #cantonfair2019 #kbis2019 #мозаика #metal 
#sicis #bisazza #cevisama2019 #surfaces2019 #ibs2019 #coverings2019 https://t.co/lVktdhaEN0","2020-05-20 08:55:26","","und","","",52,171,"mosaic tile，glass mosaic tile","Toronto, Ontario",817604245,"2012-09-11 15:07:08",False,False,"https://t.co/xDb2MeqsIG",0,9,False,"",685,True,"china mosaic tile","","A_mosaic_tile",False,"C0DEED","https://pbs.twimg.com/profile_images/1252858923113017345/NtKnniZt_normal.jpg","",1263030560391192576,0,False,"Twitter Web App",False,0," buildex batimat2019 mosbuild2019 Мосбилд2019 batimatrussia2019 mosaictile stonetile walltile mosaici cersaie2019 cersaie ceramicsofitaly marmore marmomac cantonfair2019 kbis2019 мозаика metal sicis bisazza cevisama2019 surfaces2019 ibs2019 coverings2019","","",""
"#onyx   #honeyonyx #marble #naturalmarble #ciftyildizmarble #mimarlık #mermer #marbledesign #architect #architecture #mimariyapı #marmomac #stone #tile  #stayathome #evdekal #mimar #marblefair #instamarble #decoration #moderndesign #taş #interordesign #designe #instastone https://t.co/qP8F1DAVCW","2020-04-21 11:51:55","","und","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1252565728605212678,4,False,"Twitter for Android",False,2," onyx honeyonyx marble naturalmarble ciftyildizmarble mimarlık mermer marbledesign architect architecture mimariyapı marmomac stone tile stayathome evdekal mimar marblefair instamarble decoration moderndesign taş interordesign designe instastone","","",""
"Greenonyx-Bookmatched
#onyx #greenonyx #marble #naturalmarble #ciftyildizmarble #mimarlık #mermer #marbledesign #architect #architecture #mimariyapı #marmomac #stone #tile #stayathome #evdekal #mimar #hotel #marblefair #instamarble #moderndesign #designe #instastone #coverings https://t.co/rxsU0YkHtu","2020-04-22 11:58:51","","en","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1252929859527024640,2,False,"Twitter for Android",False,0," onyx greenonyx marble naturalmarble ciftyildizmarble mimarlık mermer marbledesign architect architecture mimariyapı marmomac stone tile stayathome evdekal mimar hotel marblefair instamarble moderndesign designe instastone coverings","","1252929848424701953",""
"Travertine - Transparent Filling

#quarrylife #travertine #marble #naturalmarble #travertino #mimarlık #mermer #turkeymarble #marbledesign #architect #mimariyapı #marmomac #stone #stayathome #mimar #hotel #marblefair #instamarble #decoration #moderndesign #interordesign #designe https://t.co/riEw8yz7he","2020-07-14 12:28:18","","en","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1283015463958728706,1,False,"Twitter for Android",False,1," quarrylife travertine marble naturalmarble travertino mimarlık mermer turkeymarble marbledesign architect mimariyapı marmomac stone stayathome mimar hotel marblefair instamarble decoration moderndesign interordesign designe","","",""
"Come to visit us!

#marble #granite #stonefair #vitoriastonefair #marmomac #brazil #stones https://t.co/sdPyIAwB5b","2020-01-23 20:31:23","","en","","",0,161,"Somos um sólido grupo de empresas com mais de 15 anos no mercado, onde possuímos e operamos jazidas para a extração de nossos materiais. https://t.co/xISLwzT3XX","Mimoso do Sul",842174826898939905,"2017-03-16 00:45:00",False,False,"https://t.co/5So56PYHIz",0,39,False,"",51,True,"Sabagram Gropu","","sabagramgroup",False,"F5F8FA","https://pbs.twimg.com/profile_images/1223207490411732992/e8F467MR_normal.jpg","",1220443936482889730,0,False,"mLabs - Gestão de Redes Sociais",False,0," marble granite stonefair vitoriastonefair marmomac brazil stones","","",""
"Come to visit us!
⠀
#marble #granite #stonefair #vitoriastonefair #marmomac #brazil #stones https://t.co/cP3yohgaB9","2020-01-28 11:00:44","","en","","",0,161,"Somos um sólido grupo de empresas com mais de 15 anos no mercado, onde possuímos e operamos jazidas para a extração de nossos materiais. https://t.co/xISLwzT3XX","Mimoso do Sul",842174826898939905,"2017-03-16 00:45:00",False,False,"https://t.co/5So56PYHIz",0,39,False,"",51,True,"Sabagram Gropu","","sabagramgroup",False,"F5F8FA","https://pbs.twimg.com/profile_images/1223207490411732992/e8F467MR_normal.jpg","",1222112265027182592,1,False,"mLabs - Gestão de Redes Sociais",False,0," marble granite stonefair vitoriastonefair marmomac brazil stones","","",""
"-Karacabey Black -
#black #follow #blackmarble #marble #naturalmarble #ciftyildizmarble #mimarlık #doğaltaş #mermer #turkeymarble #marbledesign #architect #marmomac #stone #tile #stayathome #evdekal #mimar #hotel #marblefair #decoration #moderndesign #taş #instastone #coverings https://t.co/JaD5WWprNd","2020-05-04 13:10:15","","tr","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1257296482169954304,3,False,"Twitter for Android",False,0," black follow blackmarble marble naturalmarble ciftyildizmarble mimarlık doğaltaş mermer turkeymarble marbledesign architect marmomac stone tile stayathome evdekal mimar hotel marblefair decoration moderndesign taş instastone coverings","","",""
"ahora •  Ahora mismo

🔵Stone Gallery cancela su participación en Marmomacc 2020
https://t.co/VENisOwKhP
#marmomac2020 https://t.co/6ftcyM2Qdq","2020-06-22 15:18:46","","es","","",658,6501,"Periódico digital de la industria de la piedra natural.
Digital newspaper on natural stone industry","",749649811,"2012-08-10 16:33:00",False,False,"http://t.co/ytfJSlmOfO",39,3323,False,"",2216,False,"Focus Piedra","","Focuspiedra",False,"DBE9ED","https://pbs.twimg.com/profile_images/973229140303368192/5oiLUnBF_normal.jpg","",1275085829111787521,0,False,"Twitter Web App",False,0," marmomac2020"," https://lnkd.in/dS32KCe","",""
"Breton welcomes you at Vitoria Stone Fair 
Breton Pavilhão 2 - 183/184
Con la Luxmaster Tango, Breton ha adelantado aún más el benchmark
https://t.co/VcxWErQkHR
#marmores #granitos #stonefair #vitoriastonefair #marmomac #brazil #Pedras https://t.co/92Yp2QkH05","2020-02-11 15:19:19","","es","","",187,2628,"Breton is a technological leader in the high performance multipurpose machining centres and in the Natural and Engineered stone plants","Castello di Godego, Veneto",1098293154,"2013-01-17 14:25:25",False,False,"http://t.co/PrdWeGIt",22,1195,False,"",712,False,"Breton S.p.a.","","BretonSpa",True,"EEEEEE","https://pbs.twimg.com/profile_images/1222792320023744514/mny8bPOq_normal.jpg","",1227250771462361090,3,False,"Twitter Web App",False,0," marmores granitos stonefair vitoriastonefair marmomac brazil Pedras"," https://www.breton.it/pt/pedra/luxmaster-kg-5000-tango-linha-de-polimento-granito-alta-producao","",""
"Marmomac 2020 will only have 5 instead of 12 halls and a new entrance https://t.co/mzdF7xVtzU #Marmomac #naturalstone #stonetradefairs https://t.co/yCUdpYJ889","2020-06-22 08:12:53","","en","","",50,656,"Stone-ideas is an independent magazine in five languages. Its focus is on architecture and design with natural stone like marble, granite...","",77440461,"2009-09-26 09:48:33",False,False,"http://t.co/37Ts2ptD",13,778,False,"",460,True,"Stone-Ideas","","Stone_Ideas_en",False,"C0DEED","https://pbs.twimg.com/profile_images/3037771794/f0f1daa3d57146a388e103b729cdfc2f_normal.jpeg","",1274978651835117569,1,False,"Twitter Web App",False,0," Marmomac naturalstone stonetradefairs"," https://www.stone-ideas.com/78843/marmomac-2020-with-5-instead-of-12-halls/","",""
"Kemalpaşa White
#kemalpasawhite #whitemarble #follow #marble #naturalmarble #ciftyildizmarble #mimarlık #doğaltaş #mermer #marbledesign #architect #architecture #mimariyapı #marmomac #stone #tile #stayathome #evdekal #mimar #marblefair #decoration #taş #designe #coverings https://t.co/JB3u8X9egy","2020-04-29 12:29:10","","tr","","",0,20,"Supplier of Marble-Travertine-Onyx Blocks & Slab and Tiles since 1979
Shared photos of materials belong to own quarries and produced in our factories","",1252214686751301632,"2020-04-20 12:37:13",False,False,"",0,6,False,"",1,True,"Çiftyıldız Marble Group","","CiftyG",False,"F5F8FA","https://pbs.twimg.com/profile_images/1252215043774722051/XUpWgpU1_normal.jpg","",1255474204851556358,2,False,"Twitter for Android",False,0," kemalpasawhite whitemarble follow marble naturalmarble ciftyildizmarble mimarlık doğaltaş mermer marbledesign architect architecture mimariyapı marmomac stone tile stayathome evdekal mimar marblefair decoration taş designe coverings","","",""
"Incontri per Marmomac 2020!📧🌏
#marmomac2020 #marmomac #cancianpavimenti #stone #marble #stonedesign #terrazzo #architettura #designlovers #interiordesign @ Veronafiere SpA - Fiera di Verona https://t.co/aJkt2cdkoG","2019-12-05 11:09:24","","it","","",3,6,"","Verona, Veneto",533233164,"2012-03-22 13:37:39",False,False,"https://t.co/E1m6uNPWCG",0,28,False,"",34,True,"Cancian Pavimenti","","CancianPaviment",False,"C0DEED","https://pbs.twimg.com/profile_images/1096067742988492801/fR6z3Of8_normal.png","",1202545501427683334,0,False,"Instagram",False,0," marmomac2020 marmomac cancianpavimenti stone marble stonedesign terrazzo architettura designlovers interiordesign"," https://www.instagram.com/p/B5sEO8pqymq/?igshid=1tmxio7288mwt","",""
"Marmomac 2020: das „Made in Italy“ als exzellent heraustellen
https://t.co/6NQgA608hu #Marmomac #Design #Marmor https://t.co/m1kxlTUyHr","2020-05-04 10:30:44","","de","","",49,677,"Stone-Ideas ist ein unabhängiges Online-Magazin für Architektur, Design und Kunst mit Naturstein. Täglich erscheinen Beiträge auf Deutsch und Englisch.","",483980174,"2012-02-05 16:10:16",False,False,"http://t.co/D7jP0xVCDh",5,309,False,"",295,True,"Stone-Ideas","","Stone_Ideas",False,"C0DEED","https://pbs.twimg.com/profile_images/2785133939/9ddfc7b90224baad160d801064fe39c9_normal.jpeg","",1257256336859058179,1,False,"Twitter Web App",False,0," Marmomac Design Marmor"," https://www.stone-ideas.com/77667/marmomac-2020-designer-re-interpretieren-den-marmor/","",""
