"text","created_at","geo","lang","place","coordinates","user.favourites_count","user.statuses_count","user.description","user.location","user.id","user.created_at","user.verified","user.following","user.url","user.listed_count","user.followers_count","user.default_profile_image","user.utc_offset","user.friends_count","user.default_profile","user.name","user.lang","user.screen_name","user.geo_enabled","user.profile_background","user.profile_image_url_https","user.time_zone","id","favorite_count","retweeted","source","favorited","retweet_count","hashtags","urls","reply","mentions"
"Check us out at #Marmomac2017 Marmo + Mac September 27-30 https://t.co/RxXAJo2gKx #Stone @Marmo_mac https://t.co/HB9Am8nEPT","2017-09-17 19:48:03","","en","","",42,7043,"Tenax manufactures #polyesters, #epoxies, surface treatments, #abrasives, and specialty resins. 7 branches throughout the world. Tenax USA is the US branch.","Charlotte, NC",1863838362,"2013-09-14 13:42:22",False,False,"http://t.co/5pqAYrDXdi",5,284,False,"",177,True,"TenaxUSA","","TenaxUSA",True,"C0DEED","https://pbs.twimg.com/profile_images/378800000456075053/fd92bec38966979ddfc144ed3c238e2c_normal.jpeg","",909504241282146304,0,False,"Tenax Auto Tweeter",False,0," Marmomac2017 Stone"," https://goo.gl/ZmBFU6",""," Marmo_mac"
"The Best Communicator Award, an appointment with design dedicated to the best stands at #Marmomac. The 2016 winners  https://t.co/imuFuIm6wD https://t.co/ks82OqzL3I","2017-07-25 09:40:59","","en","","",433,1988,"The Biggest #Stone + #Design + #Tecnology International Trade #Fair, 30-03 October 2020, Verona, Italy","Italia",292251146,"2011-05-03 10:40:26",False,False,"https://t.co/GoqVfk5jbp",34,2118,False,"",193,False,"marmo_mac","","Marmo_mac",True,"E81794","https://pbs.twimg.com/profile_images/1050390788042104832/_IXygJ6F_normal.jpg","",889782523810729984,1,False,"TweetDeck",False,0," Marmomac"," https://goo.gl/qY5FLf","",""
"Know where you will be September 27-30? We will be at #Marmomac2017 https://t.co/RxXAJo2gKx #Stone @Marmo_mac https://t.co/UyAxLij1O9","2017-09-25 14:53:03","","en","","",42,7043,"Tenax manufactures #polyesters, #epoxies, surface treatments, #abrasives, and specialty resins. 7 branches throughout the world. Tenax USA is the US branch.","Charlotte, NC",1863838362,"2013-09-14 13:42:22",False,False,"http://t.co/5pqAYrDXdi",5,284,False,"",177,True,"TenaxUSA","","TenaxUSA",True,"C0DEED","https://pbs.twimg.com/profile_images/378800000456075053/fd92bec38966979ddfc144ed3c238e2c_normal.jpeg","",912329106754224128,0,False,"Tenax Auto Tweeter",False,1," Marmomac2017 Stone"," https://goo.gl/ZmBFU6",""," Marmo_mac"
"Some great pictures coming out of the Marmomac International Trade Fair  #marmomac2017 #intercontinentalmarble #granite #marble #miami https://t.co/t2RiYSD2sP","2017-09-29 11:58:09","","en","","",480,1005,"Supplier of natural stones:  granite, marble, onyx, slate, travertine, limestone, semi-precious stones and other exotic materials","Miami, FL",1270066525,"2013-03-15 16:00:09",False,False,"http://t.co/gN26pBPQwS",9,1574,False,"",86,True,"IMC Marble & Granite","","InterconMarble",False,"C0DEED","https://pbs.twimg.com/profile_images/844555370286608385/77sFMv2j_normal.jpg","",913734639369547777,1,False,"Twitter Web Client",False,0," marmomac2017 intercontinentalmarble granite marble miami","","",""
"Congratulations to the winners of ""The Best Exhibit"" prizes https://t.co/DbOHjQxA1I #Marmomac2017 #marmomacc #Stone @Marmo_mac https://t.co/2O4W4gw83E","2018-01-21 19:36:05","","en","","",42,7043,"Tenax manufactures #polyesters, #epoxies, surface treatments, #abrasives, and specialty resins. 7 branches throughout the world. Tenax USA is the US branch.","Charlotte, NC",1863838362,"2013-09-14 13:42:22",False,False,"http://t.co/5pqAYrDXdi",5,284,False,"",177,True,"TenaxUSA","","TenaxUSA",True,"C0DEED","https://pbs.twimg.com/profile_images/378800000456075053/fd92bec38966979ddfc144ed3c238e2c_normal.jpeg","",955162099054911489,0,False,"Tenax Auto Tweeter",False,0," Marmomac2017 marmomacc Stone"," https://goo.gl/ZU56tL",""," Marmo_mac"
"Congratulations to the winners of ""The Best Exhibit"" prizes https://t.co/DbOHjQxA1I #Marmomac2017 #marmomacc #Stone @Marmo_mac https://t.co/z7RpSJXL4h","2017-11-09 18:46:06","","en","","",42,7043,"Tenax manufactures #polyesters, #epoxies, surface treatments, #abrasives, and specialty resins. 7 branches throughout the world. Tenax USA is the US branch.","Charlotte, NC",1863838362,"2013-09-14 13:42:22",False,False,"http://t.co/5pqAYrDXdi",5,284,False,"",177,True,"TenaxUSA","","TenaxUSA",True,"C0DEED","https://pbs.twimg.com/profile_images/378800000456075053/fd92bec38966979ddfc144ed3c238e2c_normal.jpeg","",928695207444361217,0,False,"Tenax Auto Tweeter",False,0," Marmomac2017 marmomacc Stone"," https://goo.gl/ZU56tL",""," Marmo_mac"
"#Marmomac2017 is here! #StoneDesign #InteriorDesign #100PercentNatural #NaturalStone #ExoticStone #Marble #LuxLife #HomeTrends #LookingGood https://t.co/QkaaY6pQNA","2017-09-28 20:44:01","","en","","",610,986,"A Natural Stone and Terrazzo Company","Indianapolis, IN",3317767264,"2015-06-10 18:27:19",False,False,"https://t.co/Vuutt0Hy8c",7,305,False,"",444,False,"Victory Surfaces","","VictorySurface",False,"000000","https://pbs.twimg.com/profile_images/984820897176588290/DLs3DxE7_normal.jpg","",913504593908203522,3,False,"Twitter Web Client",False,0," Marmomac2017 StoneDesign InteriorDesign 100PercentNatural NaturalStone ExoticStone Marble LuxLife HomeTrends LookingGood"," https://twitter.com/AntoliniLuigi/status/913057657388503040","",""
"Looking for machines for latest value addition on Natural Stones...  Are you there at #Marmomac2017","2017-09-30 09:30:29","","en","","",115,303,"FloorsnTops is a venture by Vaibhav Group with special focus on the Natural Stone products for Floors and Tops including Granite / Marble / Sandstone /...","भारत",814057363078610945,"2016-12-28 10:36:14",False,False,"https://t.co/n0wy00ghAu",0,118,False,"",708,True,"FloorsnTops","","VsExim",False,"F5F8FA","https://pbs.twimg.com/profile_images/1237768933941231617/FM6yxGKK_normal.jpg","",914059868914442241,0,False,"Twitter for Android",False,0," Marmomac2017","","",""
"Il nostro stand a #marmomac2017 di fronte all'ingresso #theitalian #stonetheatre !!!
ingresso principale #cangrande https://t.co/SNK3tQ6bLd","2017-09-19 11:26:24","","it","","",0,136,"produzione stampi per sabbiatura, stampi in vinile, plotter da taglio, arte funeraria, maschere per sabbiatura","Parma, Emilia Romagna",885478872325685249,"2017-07-13 12:39:49",False,False,"https://t.co/O2ETepFm7r",0,3,False,"",141,True,"FEVI srl","","FeviSrl",False,"F5F8FA","https://pbs.twimg.com/profile_images/885484202866741248/Zxc3Xs_A_normal.jpg","",910102770375696384,0,False,"Facebook",False,0," marmomac2017 theitalian stonetheatre cangrande"," http://fb.me/1hyg9bMe7","",""
"Interviste e approfondimenti: visita il nostro canale ufficiale e scopri un nuovo punto di vista su #Marmomac2017! https://t.co/2dXAMq4Wha https://t.co/APllVGNmR9","2017-09-17 09:21:00","","it","","",433,1988,"The Biggest #Stone + #Design + #Tecnology International Trade #Fair, 30-03 October 2020, Verona, Italy","Italia",292251146,"2011-05-03 10:40:26",False,False,"https://t.co/GoqVfk5jbp",34,2118,False,"",193,False,"marmo_mac","","Marmo_mac",True,"E81794","https://pbs.twimg.com/profile_images/1050390788042104832/_IXygJ6F_normal.jpg","",909346439591022595,0,False,"TweetDeck",False,0," Marmomac2017"," http://prettylinks.co/d3kdkF","",""
"Check us out at #Marmomac2017 Marmo + Mac September 27-30 https://t.co/RxXAJo2gKx #Stone @Marmo_mac https://t.co/LCCuDMrYuo","2017-09-16 15:51:04","","en","","",42,7043,"Tenax manufactures #polyesters, #epoxies, surface treatments, #abrasives, and specialty resins. 7 branches throughout the world. Tenax USA is the US branch.","Charlotte, NC",1863838362,"2013-09-14 13:42:22",False,False,"http://t.co/5pqAYrDXdi",5,284,False,"",177,True,"TenaxUSA","","TenaxUSA",True,"C0DEED","https://pbs.twimg.com/profile_images/378800000456075053/fd92bec38966979ddfc144ed3c238e2c_normal.jpeg","",909082214280847360,0,False,"Tenax Auto Tweeter",False,0," Marmomac2017 Stone"," https://goo.gl/ZmBFU6",""," Marmo_mac"
"Buongiorno a tutti vi aspettiamo numerosi a #marmomac2017, stand #fevi! Ci puoi trovare all’ingresso principale... https://t.co/M4Nwmtny9c","2017-09-28 07:42:48","","it","","",0,136,"produzione stampi per sabbiatura, stampi in vinile, plotter da taglio, arte funeraria, maschere per sabbiatura","Parma, Emilia Romagna",885478872325685249,"2017-07-13 12:39:49",False,False,"https://t.co/O2ETepFm7r",0,3,False,"",141,True,"FEVI srl","","FeviSrl",False,"F5F8FA","https://pbs.twimg.com/profile_images/885484202866741248/Zxc3Xs_A_normal.jpg","",913307991067291648,0,False,"Facebook",False,0," marmomac2017 fevi"," http://fb.me/5y7VtLDGa","",""
"Attend @Marmo_mac with Diamut!
Get your free ticket on https://t.co/pCSORGTiIE #Marmomac2017 https://t.co/xOckwr6E6o","2017-09-08 10:24:00","","en","","",121,356,"For more than 30 years, Diamut has been manufacturing a complete range of diamond tools for glass, stone and synthetic materials processing.","Lugo",2814724045,"2014-09-17 10:37:03",False,False,"http://t.co/sfFUsODnwD",5,370,False,"",278,True,"Diamut Global","","DiamutHQ",False,"C0DEED","https://pbs.twimg.com/profile_images/521634587558948865/AEDmFbJX_normal.jpeg","",906100802728583168,0,False,"TweetDeck",False,0," Marmomac2017"," http://bit.ly/Diamut_at_Marmomac2017",""," Marmo_mac"
"#marmomac #Naturstein #marble

Natursteinmesse Verona","2017-09-30 07:46:37","","de","","",4,135,"Unser Fachgebiet ist Naturstein so zu formen und zu schleifen,
dass er dem Menschen Gefühl und Ausdruck übermittelt.","München",2238881287,"2013-12-10 09:22:01",False,False,"http://t.co/1xGZ2YbRBK",0,251,False,"",238,False,"Tabarelli GmbH","","MarmorTabarelli",False,"352726","https://pbs.twimg.com/profile_images/378800000853844836/594c4d1e3235436b2a1983bf16c5c447_normal.jpeg","",914033729143738368,0,False,"Facebook",False,0," marmomac Naturstein marble","","",""
"Loving #marble and natural #stone.

#marmomac #design #architecture #technology #tradefair… https://t.co/IN3arwu3By","2017-10-17 06:16:06","","en","","",70,97,"Comercialización y exportación de piedra natural de primera calidad procedente de las mejores canteras de España. marketing@naturalstonefromspain.com","España",862297440904503296,"2017-05-10 13:25:05",False,False,"https://t.co/OZhl1ZrxDy",0,276,False,"",486,False,"naturalstonespain","","naturalstonesp",False,"000000","https://pbs.twimg.com/profile_images/1301454956956995585/Zggsi0YJ_normal.jpg","",920171541358288896,0,False,"Instagram",False,0," marble stone marmomac design architecture technology tradefair"," https://www.instagram.com/p/BaVrQ4pjQW6/","",""
"Elisabetta ci introduce le ultime novità in ambito della produzione stampi per sabbiatura!

#Marmomac #fiera... https://t.co/SaHTjK6wEU","2017-09-27 09:52:40","","it","","",0,136,"produzione stampi per sabbiatura, stampi in vinile, plotter da taglio, arte funeraria, maschere per sabbiatura","Parma, Emilia Romagna",885478872325685249,"2017-07-13 12:39:49",False,False,"https://t.co/O2ETepFm7r",0,3,False,"",141,True,"FEVI srl","","FeviSrl",False,"F5F8FA","https://pbs.twimg.com/profile_images/885484202866741248/Zxc3Xs_A_normal.jpg","",912978288179646465,0,False,"Facebook",False,0," Marmomac fiera"," http://fb.me/2RNuOy6Rs","",""
"The strategic partnership between Veronafiere and the State of Espirito Santo is consolidated in #marmomac2017.
https://t.co/fHykYONKjx","2017-09-29 10:57:07","","en","","",433,1988,"The Biggest #Stone + #Design + #Tecnology International Trade #Fair, 30-03 October 2020, Verona, Italy","Italia",292251146,"2011-05-03 10:40:26",False,False,"https://t.co/GoqVfk5jbp",34,2118,False,"",193,False,"marmo_mac","","Marmo_mac",True,"E81794","https://pbs.twimg.com/profile_images/1050390788042104832/_IXygJ6F_normal.jpg","",913719282353213442,1,False,"TweetDeck",False,0," marmomac2017"," https://youtu.be/PsH0-MyV10E","",""
"Who's excited for the next #Marmomac exhibition in September? https://t.co/GVgayQZpbH #marmomac #naturalstonefair #design #exhibition","2017-08-23 16:09:32","","en","","",49,354,"Largest wholesaler of natural and engineered stone in central London","London",1179610981,"2013-02-14 15:58:11",False,False,"http://t.co/tbrgwDS0",8,175,False,"",111,False,"MGLW","","mglwuk",False,"131516","https://pbs.twimg.com/profile_images/740493789928804352/hsS6AXTc_normal.jpg","",900389553973985281,0,False,"Buffer",False,1," Marmomac marmomac naturalstonefair design exhibition"," https://buff.ly/2w3UAts","",""
"We're packing our bags for @Marmo_mac 2017! Meet us in Verona-Italy @ Hall 7 booth D2 from tomorrow until 30 Sept. #Marmomac2017 #marble https://t.co/7cK0ngIJQi","2017-09-26 08:00:32","","en","","",19,1495,"Founded in 1961, Industria Chimica Reggiana is a chemical company specialized in composites, car refinishing, coatings, stones care","Reggio Emilia - Italy",2899205649,"2014-11-30 14:19:08",False,False,"http://t.co/Pe8woQsAIJ",6,220,False,"",158,True,"ICR SpA","","ICR_SpA",False,"C0DEED","https://pbs.twimg.com/profile_images/539061491924611072/gstCsMLY_normal.png","",912587677702217728,0,False,"Twitter Web Client",False,0," Marmomac2017 marble","",""," Marmo_mac"
"Vinayak Diamond Tools welcomes you at Marmomac to be held at Verona, Italy from27th to 30th September 2017.
 #MakeInIndia #MarmoMac https://t.co/23oo2EryIw","2017-08-01 13:04:08","","en","","",1,10,"#StoneCuttingTools #GangsawSegments #CircularSaw #WiresawPearls #CalibrationTools #MultibladeSegments #CircularSaw #PolishingTools","Jaipur, India",864043101459013633,"2017-05-15 09:01:43",False,False,"https://t.co/cejTw2osbG",1,81,False,"",664,True,"VinayakDiamondTools","","Vinayak_D_Tools",False,"F5F8FA","https://pbs.twimg.com/profile_images/892342719690833922/NSWctxDz_normal.jpg","",892370363354673153,0,False,"Twitter Web Client",False,0," MakeInIndia MarmoMac","","",""
"#Marmomac2017 second day. Come to see us. We're at Hall:2 Stand:F2-1 
.
#veronafiere #naturalstone #elkay #granit #eliogard https://t.co/ZvHcSM1ULI","2017-09-28 11:59:44","","en","","",3,95,"Elkay is the leading manufacturer and exporter of construction chemicals and stone care chemicals for marble, granite and other natural and engineered stones.","Istanbul / TURKEY",176540743,"2010-08-09 20:29:10",False,False,"http://t.co/k9ek6tizy8",1,147,False,"",238,False,"ELKAY","","elkaytr",True,"DAE2E6","https://pbs.twimg.com/profile_images/829688707284365312/J6pmRg_v_normal.jpg","",913372651829284864,1,False,"Twitter for iPhone",False,0," Marmomac2017 veronafiere naturalstone elkay granit eliogard","","",""
"More coverage of our presence here at #marmomac. More news yet to come. Stay tuned! #marmomac2017 #bretonmarmomac2017 https://t.co/OYPgYR91m4","2017-09-27 13:55:53","{'type': 'Point', 'coordinates': [45.419288, 10.978317]}","en","Place(_api=<tweepy.api.API object at 0x112ddb8d0>, id='a6df3afa975fad24', url='https://api.twitter.com/1.1/geo/id/a6df3afa975fad24.json', place_type='city', name='Verona', full_name='Verona, Veneto', country_code='IT', country='Italia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x112ddb8d0>, type='Polygon', coordinates=[[[10.8768902, 45.348487], [11.1240155, 45.348487], [11.1240155, 45.5402457], [10.8768902, 45.5402457]]]), attributes={})","{'type': 'Point', 'coordinates': [10.978317, 45.419288]}",187,2628,"Breton is a technological leader in the high performance multipurpose machining centres and in the Natural and Engineered stone plants","Castello di Godego, Veneto",1098293154,"2013-01-17 14:25:25",False,False,"http://t.co/PrdWeGIt",22,1195,False,"",712,False,"Breton S.p.a.","","BretonSpa",True,"EEEEEE","https://pbs.twimg.com/profile_images/1222792320023744514/mny8bPOq_normal.jpg","",913039494999429121,3,False,"Hootsuite",False,1," marmomac marmomac2017 bretonmarmomac2017","","",""
